web-scraper-order,web-scraper-start-url,category,category-href,subcategory,subcategory-href,name
1632317379-24051,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Binding Equipment (135),https://www.officedepot.com/a/browse/binding-equipment/N=5+509741/,Binding Combs & Spines (56),https://www.officedepot.com/a/browse/binding-combs-and-spines/N=5+509742/,"Office Depot® Brand 1/4"" Binding Combs, 20-Sheet Capacity, Black, Pack Of 254.6 out of 5 stars. 33 reviews"
1632301849-15961,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"For Store Pickup				
																				
																			
																			 
																				
																					(15)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=550455/,Fellowes® Powershred® 92Cs 18 Sheet Cross-Cut Shredder4.7 out of 5 stars. 40 reviews
1632316883-22176,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Paper-Folding Machines (16),https://www.officedepot.com/a/browse/paper-folding-machines/N=5+509770/,"gray				
																				
																			
																			 
																				
																					(5)",https://www.officedepot.com/a/browse/gray-paper-folding-machines/N=5+509770&cbxRefine=304388/,"Formax AutoSeal FD 1406 Desktop Pressure Sealer, Gray0.0 out of 5 stars."
1632316926-22193,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Paper-Folding Machines (16),https://www.officedepot.com/a/browse/paper-folding-machines/N=5+509770/,"$1000 - $10000				
																				
																			
																			 
																				
																					(9)",https://www.officedepot.com/a/browse/paper-folding-machines/N=5+509770&cbxRefine=391842/,"Formax FD 346 Automatic Desktop Paper & Letter Folder, Gray0.0 out of 5 stars."
1632302077-17070,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,In Stock for Delivery,https://www.officedepot.com/a/browse/shredders/N=5+509777&inStock=true/,HSM Pure 120c Cross-Cut Shredder - Cross Cut - 6-7 Per Pass - 5.3 gal Waste Capa...0.0 out of 5 stars.
1632309964-19279,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"$100 - $500				
																				
																			
																			 
																				
																					(43)",https://www.officedepot.com/a/browse/projectors/N=5+1123281&cbxRefine=391777/,Business Source DLP Projector - Black - Front - 80 lm - HDMI - USB - 1 Year Warr...
1632313024-20100,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"Viewsonic				
																				
																			
																			 
																				
																					(43)",https://www.officedepot.com/a/browse/viewsonic-projectors/N=5+1123281&cbxRefine=303145/,ViewSonic® LS820 HD Short-Throw Home Theater Laser Projector
1632300709-11003,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"8				
																				
																			
																			 
																				
																					(17)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1230308/,"Formax FD 8400HS-1 8-Sheet High-Security Shredder, FD8400HS-10.0 out of 5 stars."
1632316751-21555,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projector Accessories (867),https://www.officedepot.com/a/browse/projector-accessories/N=5+1123274/,Projector Lamps (361),https://www.officedepot.com/a/browse/projector-lamps/N=5+1123276/,Canon Replacement Lamp LV-LP37 - 330 W Projector Lamp - 6000 Hour ECO
1632300671-10796,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Manual Reverse				
																				
																			
																			 
																				
																					(239)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1182633/,Fellowes® Powershred® Jam Blocker PS-69Cb 10-Sheet Cross-Cut Shredder4.6 out of 5 stars. 36 reviews
1632301956-16383,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"For Delivery				
																				
																			
																			 
																				
																					(399)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=550454/,"SEM Office Disintegrator 200 High-Security 5-Sheet Micro-Cut Shredder, With Cabi...0.0 out of 5 stars."
1632306244-18267,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Scanners & Accessories (257),https://www.officedepot.com/a/browse/scanners-and-accessories/N=5+1040462/,Scanners (167),https://www.officedepot.com/a/browse/scanners/N=5+1040464/,Epson RapidReceipt RR-60 - Document scanner - Contact Image Sensor (CIS) - Legal...
1632302381-17496,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,,https://www.officedepot.com/a/browse/shredders/Ne=100&N=5+1205526&cbxRefine=1382827/,"HSM Pure 18 Sheet Cross-Cut Shredder, 530c"
1632301323-13271,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Shredder				
																				
																			
																			 
																				
																					(74)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1382827/,"Ideal.™ 3804 26 Sheet Cross-Cut Shredder, IDEDSH0320H0.0 out of 5 stars."
1632314284-20298,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"For Delivery				
																				
																			
																			 
																				
																					(194)",https://www.officedepot.com/a/browse/projectors/N=5+1123281&cbxRefine=550454/,"BenQ MS536 3D DLP Projector - 4:3 - White - 800 x 600 - Front, Ceiling - 5500 Ho..."
1632301036-12163,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"11 - 14 fpm				
																				
																			
																			 
																				
																					(46)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=879224/,Fellowes® Powershred® 225Ci 100% Jam Proof 22-Sheet Cross-Cut Shredder4.5 out of 5 stars. 42 reviews
1632300617-10530,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Overload Protection				
																				
																			
																			 
																				
																					(223)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=865054/,Swingline™ Stack-And-Shred™ 600X Auto-Feed 600 Sheet Shredder1.0 out of 5 stars. 1 review
1632314284-20296,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"For Delivery				
																				
																			
																			 
																				
																					(194)",https://www.officedepot.com/a/browse/projectors/N=5+1123281&cbxRefine=550454/,"Acer EV-833H DLP Projector - 16:9 - 1920 x 1080 - Front, Rear, Ceiling - 4000 Ho..."
1632317075-22908,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Paper-Folding Machines (16),https://www.officedepot.com/a/browse/paper-folding-machines/N=5+509770/,In Stock for Delivery,https://www.officedepot.com/a/browse/paper-folding-machines/N=5+509770&inStock=true/,Martin Yale® 2051 High-Volume Auto Folder4.0 out of 5 stars. 1 review
1632302113-17109,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,,https://www.officedepot.com/a/browse/shredders/Ne=100&N=5+1205526&cbxRefine=1382830/,"Fellowes® Powershred® Shredder Lubricant, 12 Oz4.8 out of 5 stars. 72 reviews"
1632300564-10365,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Full Wastebasket Indicator				
																				
																			
																			 
																				
																					(212)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1390825/,"Ativa® 24-Sheet Strip-Cut Shredder, PRO24S0.0 out of 5 stars."
1632316819-22070,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Point of Sale Systems (35),https://www.officedepot.com/a/browse/point-of-sale-systems/N=5+658806/,Point of Sale Keyboards (18),https://www.officedepot.com/a/browse/point-of-sale-keyboards/N=5+658807/,Unitech K2726U-B POS Keyboard - QWERTY Layout - 21 Relegendable Keys0.0 out of 5 stars.
1632317315-23938,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Calculators (223),https://www.officedepot.com/a/browse/calculators/N=5+509745/,Basic Calculators (97),https://www.officedepot.com/a/browse/basic-calculators/N=5+509747/,Datexx DD-770 Desktop Calculator3.7 out of 5 stars. 3 reviews
1632301742-15359,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"$100 - $500				
																				
																			
																			 
																				
																					(114)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=391777/,Fellowes® Powershred® 99Ci 100% Jam Proof 18-Sheet Cross-Cut Shredder4.7 out of 5 stars. 726 reviews
1632301956-16526,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"For Delivery				
																				
																			
																			 
																				
																					(399)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=550454/,"Ativa® 7-Sheet High-Security Shredder, V391HS Bundle"
1632316669-21295,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projector Accessories (867),https://www.officedepot.com/a/browse/projector-accessories/N=5+1123274/,Projector Mounts (114),https://www.officedepot.com/a/browse/projector-mounts/N=5+1123277/,"Chief Mini Custom RPA Projector Mount RSA228 - Mounting kit (ceiling mount, inte..."
1632300617-10728,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Overload Protection				
																				
																			
																			 
																				
																					(223)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=865054/,HSM Securio AF150 13 Sheet Micro Cut Shredder0.0 out of 5 stars.
1632310504-19384,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"1920 x 1080				
																				
																			
																			 
																				
																					(26)",https://www.officedepot.com/a/browse/projectors/N=5+1123281&cbxRefine=674370/,AAXA Technologies M6 DLP Projector
1632306244-18242,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Scanners & Accessories (257),https://www.officedepot.com/a/browse/scanners-and-accessories/N=5+1040462/,Scanners (167),https://www.officedepot.com/a/browse/scanners/N=5+1040464/,Epson® ES-200 Duplex Mobile Color Document Scanner with Auto Document Feeder
1632309544-19072,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"$500 - $1000				
																				
																			
																			 
																				
																					(65)",https://www.officedepot.com/a/browse/projectors/N=5+1123281&cbxRefine=391804/,"Acer S1286HN DLP Projector - 4:3 - 1024 x 768 - Front, Rear, Ceiling, Rear Ceili..."
1632301353-13419,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Personal Shredder				
																				
																			
																			 
																				
																					(77)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1205498/,AutoMax 200C Auto Feed Shredder4.2 out of 5 stars. 6 reviews
1632301253-12718,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Cross-Cut				
																				
																			
																			 
																				
																					(165)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=393312/,Kensington OfficeAssist Shredder M100S Anti-Jam Cross Cut - Non-continuous Shred...2.8 out of 5 stars. 8 reviews
1632302167-17393,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,,https://www.officedepot.com/a/browse/shredders/Ne=100&N=5+1205526&cbxRefine=1205496/,Fellowes® Powershred® 485i 38-Sheet Strip-Cut Shredder4.0 out of 5 stars. 9 reviews
1632317228-23591,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Calculators (223),https://www.officedepot.com/a/browse/calculators/N=5+509745/,Printing Calculators (44),https://www.officedepot.com/a/browse/printing-calculators/N=5+509750/,"Casio® DR120R Desktop Printing Calculator, DR120R-BK4.2 out of 5 stars. 82 reviews"
1632316669-21307,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projector Accessories (867),https://www.officedepot.com/a/browse/projector-accessories/N=5+1123274/,Projector Mounts (114),https://www.officedepot.com/a/browse/projector-mounts/N=5+1123277/,Chief Mini Custom RPA Projector Mount RSA259 - Mounting kit (ceiling mount) for ...
1632315609-20847,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projector Accessories (867),https://www.officedepot.com/a/browse/projector-accessories/N=5+1123274/,Projector Screens (290),https://www.officedepot.com/a/browse/projector-screens/N=5+1123280/,"Draper Luma spring-roller projection screen - 70"" x 70"" - Fiberglass Matt White ..."
1632300671-10911,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Manual Reverse				
																				
																			
																			 
																				
																					(239)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1182633/,"Ideal.™ 4005 12 Sheets Super Micro-Cut Shredder, IDEDSH0503H"
1632302113-17120,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,,https://www.officedepot.com/a/browse/shredders/Ne=100&N=5+1205526&cbxRefine=1382830/,"CRC Food-Grade Machine Oil, 16 Oz Aerosol Cans, Pack Of 12 Cans0.0 out of 5 stars."
1632316926-22201,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Paper-Folding Machines (16),https://www.officedepot.com/a/browse/paper-folding-machines/N=5+509770/,"$1000 - $10000				
																				
																			
																			 
																				
																					(9)",https://www.officedepot.com/a/browse/paper-folding-machines/N=5+509770&cbxRefine=391842/,"Formax AutoSeal FD 1406 Desktop Pressure Sealer, Gray0.0 out of 5 stars."
1632300852-11308,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Paper Clips				
																				
																			
																			 
																				
																					(207)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869848/,Fellowes® Powershred® 79Ci Jam-Proof 16-Sheet Cross-Cut Paper Shredder4.7 out of 5 stars. 1143 reviews
1632317282-23813,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Calculators (223),https://www.officedepot.com/a/browse/calculators/N=5+509745/,Calculator Supplies (28),https://www.officedepot.com/a/browse/calculator-supplies/N=5+509746/,"Office Depot® Brand Thermal Paper Rolls, 2-1/4"" x 50', White, Pack Of 104.6 out of 5 stars. 25 reviews"
1632300958-11819,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Staples				
																				
																			
																			 
																				
																					(236)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869852/,"Aurora 8 Sheet Strip-Cut Shredder, AS810SD4.4 out of 5 stars. 62 reviews"
1632300905-11733,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Credit Cards				
																				
																			
																			 
																				
																					(233)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869843/,"HSM SECURIO C18 11-Sheet Cross-Cut Shredder, White, HSM19130.0 out of 5 stars."
1632301098-12349,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"9 - 10 gal				
																				
																			
																			 
																				
																					(23)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1386993/,"HSM Securio B24 13 Sheet Micro-Cut Shredder, HSM17820.0 out of 5 stars."
1632315609-20739,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projector Accessories (867),https://www.officedepot.com/a/browse/projector-accessories/N=5+1123274/,Projector Screens (290),https://www.officedepot.com/a/browse/projector-screens/N=5+1123280/,"Draper Luma 2 Manual Wall and Ceiling Projection Screen - 87"" x 116"" - Fiberglas..."
1632301956-16512,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"For Delivery				
																				
																			
																			 
																				
																					(399)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=550454/,"Fellowes® AutoMax 550C 550 Sheet Cross-Cut Shredder, 4963001"
1632315428-20412,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,In Stock for Delivery,https://www.officedepot.com/a/browse/projectors/N=5+1123281&inStock=true/,"Epson PowerLite 118 LCD Projector - 4:3 - 1024 x 768 - Front, Ceiling, Rear - 80..."
1632301153-12439,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"11+ gal				
																				
																			
																			 
																				
																					(132)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1386990/,Swingline® GBC® Jam Free 20 Sheet Cross-Cut Shredder DX20-194.5 out of 5 stars. 2 reviews
1632300446-10055,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Time Clocks (154),https://www.officedepot.com/a/browse/time-clocks/N=5+509784/,Time Clock Supplies (105),https://www.officedepot.com/a/browse/time-clock-supplies/N=5+509787/,Lathem Time Recorder 2-Color Replacement Ribbon For 2121/4001 Models4.6 out of 5 stars. 8 reviews
1632302077-16794,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,In Stock for Delivery,https://www.officedepot.com/a/browse/shredders/N=5+509777&inStock=true/,"ProTek® 8-Sheet Cross-Cut Shredder, Black, PX81B4.8 out of 5 stars. 6 reviews"
1632300852-11449,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Paper Clips				
																				
																			
																			 
																				
																					(207)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869848/,"Fellowes® AutoMax 550C 550 Sheet Cross-Cut Shredder, 49630014.7 out of 5 stars. 3 reviews"
1632300905-11571,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Credit Cards				
																				
																			
																			 
																				
																					(233)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869843/,Fellowes® Powershred® LX 170 12-Sheet Cross-Cut Paper Shredder5.0 out of 5 stars. 10 reviews
1632301540-14117,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"IDEAL				
																				
																			
																			 
																				
																					(29)",https://www.officedepot.com/a/browse/ideal-shredders/N=5+509777&cbxRefine=510653/,"Ideal 4108 P-2 95 Sheet Strip-Cut Shredder, IDEDSH0345H0.0 out of 5 stars."
1632317379-24053,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Binding Equipment (135),https://www.officedepot.com/a/browse/binding-equipment/N=5+509741/,Binding Combs & Spines (56),https://www.officedepot.com/a/browse/binding-combs-and-spines/N=5+509742/,"Office Depot® Brand 3/4"" Binding Combs, 150-Sheet Capacity, Black, Pack Of 1004.3 out of 5 stars. 4 reviews"
1632300671-10885,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Manual Reverse				
																				
																			
																			 
																				
																					(239)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1182633/,Swingline® GBC® Jam Free 12 Sheet Micro-Cut Shredder DM11-130.0 out of 5 stars.
1632302077-16954,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,In Stock for Delivery,https://www.officedepot.com/a/browse/shredders/N=5+509777&inStock=true/,"HSM shredstar S25 25 Sheet Strip-Cut Shredder, HSM1031W0.0 out of 5 stars."
1632301849-15958,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"For Store Pickup				
																				
																			
																			 
																				
																					(15)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=550455/,"Ativa® 12-Sheet Cross-Cut Shredder, A12CC194.3 out of 5 stars. 503 reviews"
1632316751-21492,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projector Accessories (867),https://www.officedepot.com/a/browse/projector-accessories/N=5+1123274/,Projector Lamps (361),https://www.officedepot.com/a/browse/projector-lamps/N=5+1123276/,Premium Power Products Lamp for NEC Front Projector - 220 W Projector Lamp - NSH...0.0 out of 5 stars.
1632301956-16444,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"For Delivery				
																				
																			
																			 
																				
																					(399)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=550454/,"Ativa® 14-Sheet Cross-Cut Shredder, PRO14C"
1632300564-10416,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Full Wastebasket Indicator				
																				
																			
																			 
																				
																					(212)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1390825/,"HSM Securio B24 13 Sheet Micro-Cut Shredder, HSM1782"
1632301678-15134,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"$1000 - $10000				
																				
																			
																			 
																				
																					(124)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=391842/,HSM Securio B32cL4 13 Sheet Micro-Cut Shredder0.0 out of 5 stars.
1632301787-15786,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"$50 and below				
																				
																			
																			 
																				
																					(48)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=391703/,"AutoMax Powershred® Waste Bags, Box Of 50 Bags5.0 out of 5 stars. 1 review"
1632300617-10611,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Overload Protection				
																				
																			
																			 
																				
																					(223)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=865054/,"Ativa® 9-Sheet High-Security Shredder, V401HS Bundle White Glove Delivery0.0 out of 5 stars."
1632300905-11554,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Credit Cards				
																				
																			
																			 
																				
																					(233)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869843/,Kensington OfficeAssist Auto Feed Shredder A6000 Anti-Jam Cross Cut - Continuous...1.0 out of 5 stars. 1 review
1632300852-11453,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Paper Clips				
																				
																			
																			 
																				
																					(207)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869848/,"Securio By HSM B32S 24-Sheet Strip-Cut Shredder, 31-1/4""H x 19-5/8""W x 15-3/4""D,...0.0 out of 5 stars."
1632317315-23897,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Calculators (223),https://www.officedepot.com/a/browse/calculators/N=5+509745/,Basic Calculators (97),https://www.officedepot.com/a/browse/basic-calculators/N=5+509747/,"Casio SL300VC Simple Calculator - Independent Memory, Sign Change, Big Display -...2.0 out of 5 stars. 1 review"
1632302381-17501,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,,https://www.officedepot.com/a/browse/shredders/Ne=100&N=5+1205526&cbxRefine=1382827/,"Ideal.™ 4002 16 Sheet Cross-Cut Shredder, IDEDSH0392OH"
1632300446-10046,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Time Clocks (154),https://www.officedepot.com/a/browse/time-clocks/N=5+509784/,Time Clock Supplies (105),https://www.officedepot.com/a/browse/time-clock-supplies/N=5+509787/,"Acroprint TGPLUS Badges For timeQplus MagStripe Systems, Consecutively Numbered ...0.0 out of 5 stars."
1632302077-16904,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,In Stock for Delivery,https://www.officedepot.com/a/browse/shredders/N=5+509777&inStock=true/,"HSM Securio P36i cL4 20 Sheet Micro-Cut Shredder, HSM18520.0 out of 5 stars."
1632301956-16254,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"For Delivery				
																				
																			
																			 
																				
																					(399)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=550454/,"Ideal.™ 4002 26 Sheet Cross-Cut Shredder, IDEDSH0393OH0.0 out of 5 stars."
1632300905-11595,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Credit Cards				
																				
																			
																			 
																				
																					(233)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869843/,Fellowes® Powershred® 125i 18-Sheet 100% Jam-Proof Strip-Cut Shredder4.5 out of 5 stars. 64 reviews
1632300905-11615,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Credit Cards				
																				
																			
																			 
																				
																					(233)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869843/,HSM Securio B26c 19 Sheet Cross-Cut Shredder0.0 out of 5 stars.
1632311779-19687,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"InFocus				
																				
																			
																			 
																				
																					(9)",https://www.officedepot.com/a/browse/infocus-projectors/N=5+1123281&cbxRefine=302196/,"InFocus IN136 3D DLP Projector - 16:10 - Black - 1280 x 800 - Front, Ceiling - 7..."
1632306244-18377,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Scanners & Accessories (257),https://www.officedepot.com/a/browse/scanners-and-accessories/N=5+1040462/,Scanners (167),https://www.officedepot.com/a/browse/scanners/N=5+1040464/,Kodak E1025 - Document scanner - Dual CIS - Duplex - 8.5 in x 118 in - 600 dpi -...
1632300617-10595,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Overload Protection				
																				
																			
																			 
																				
																					(223)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=865054/,"Ideal.™ 4002 35 Sheet Strip-Cut Shredder, IDEDSH0391H0.0 out of 5 stars."
1632302077-16855,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,In Stock for Delivery,https://www.officedepot.com/a/browse/shredders/N=5+509777&inStock=true/,"Aurora Professional 8 Sheet Cross-Cut Shredder With Pullout Basket, AU840XA3.6 out of 5 stars. 8 reviews"
