web-scraper-order,web-scraper-start-url,cat,cat-href,nnn
"1632139190-13081","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Scotch® Tape Refill, 1"" x 1296"", Matte Clear, Pack of 1 rolls"
"1632138988-12992","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Transparent Office Tape","https://www.officedepot.com/a/browse/transparent-office-tape/N=5+371577/","Sparco Transparent Hot-melt Tape - 110 yd Length x 2"" Width - 1.9 mil Thickness ...0.0 out of 5 stars."
"1632139054-13040","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Removable Office Tape","https://www.officedepot.com/a/browse/removable-office-tape/N=5+526441/","Scotch® 234 General-Purpose Masking Tape, 2"" x 60 Yd."
"1632138988-12942","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Transparent Office Tape","https://www.officedepot.com/a/browse/transparent-office-tape/N=5+371577/","Scotch® Transparent Tape With Dispenser, 3/4"" x 1000"", Clear, Pack of 12 rolls4.7 out of 5 stars. 63 reviews"
"1632139190-13097","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Scotch® Magic™ Tape With Dispenser, 1"" Core, 3/4"" x 1296"", Invisible, Pack of 10..."
"1632138988-12981","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Transparent Office Tape","https://www.officedepot.com/a/browse/transparent-office-tape/N=5+371577/","Scotch Transparent Tape - 3/4""W - 27.78 yd Length x 0.75"" Width - 1"" Core - 12 /...0.0 out of 5 stars."
"1632138964-12912","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Double Sided Office Tape","https://www.officedepot.com/a/browse/double-sided-office-tape/N=5+526440/","Scotch® 237 Permanent Double-Sided Tape, 3/4"" x 300"", Clear, Pack of 2 rolls4.2 out of 5 stars. 511 reviews"
"1632139054-13008","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Removable Office Tape","https://www.officedepot.com/a/browse/removable-office-tape/N=5+526441/","Mavalus® Tape, 1"" x 324"", White, Pack Of 6"
"1632138988-12932","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Transparent Office Tape","https://www.officedepot.com/a/browse/transparent-office-tape/N=5+371577/","Scotch® 665 Permanent Double-Sided Tape, 1/2"" x 900"", Clear, Pack Of 2 Rolls4.8 out of 5 stars. 119 reviews"
"1632139190-13107","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Scotch® Magic™ 810 Tape, 1"" x 2,592"""
"1632139190-13070","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Scotch® Magic™ Invisible Tape, 3/4"" x 900"", Clear, Pack of 24 rolls"
"1632139190-13109","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Scotch® Magic™ 811 Removable Tape, 3/4"" x 2,592"""
"1632139190-13122","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Scotch 3/4""W Magic Tape - 12 yd Length x 0.75"" Width - 1"" Core - 12 / Pack - Cle..."
"1632139190-13071","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Scotch® Magic™ 810 Tape, 3/4"" x 1,000"", Pack Of 12 Rolls"
"1632139054-13033","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Removable Office Tape","https://www.officedepot.com/a/browse/removable-office-tape/N=5+526441/","Tape Logic® Color Masking Tape, 3"" Core, 2"" x 180', Yellow, Case Of 12"
"1632139190-13113","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Scotch® Gloss Finish Transparent Tape, 3/4"" x 300"""
"1632139054-13002","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Removable Office Tape","https://www.officedepot.com/a/browse/removable-office-tape/N=5+526441/","Scotch® Expressions Decorative Masking Tape, 1"" x 20 Yd., Primary Green"
"1632138988-12960","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Transparent Office Tape","https://www.officedepot.com/a/browse/transparent-office-tape/N=5+371577/","Scotch® Magic™ Tape In Dispenser, 1/2"" x 450"", Clear4.8 out of 5 stars. 545 reviews"
"1632138988-12935","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Transparent Office Tape","https://www.officedepot.com/a/browse/transparent-office-tape/N=5+371577/","Scotch® Transparent Tape, 3/4"" x 2592"", Clear, Pack of 2 rolls4.7 out of 5 stars. 113 reviews"
