web-scraper-order,web-scraper-start-url,category,category-href,note
1632492479-73,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Medium Point, 0.7 mm, Silver Barrel, Blue Ink, Pack O..."
1632492405-16,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-highlighters-and-markers/N=5+1405534+723178+723556/?cm_sp=office_supplies-_-permanent-marker_permanent-marker_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_6_0&promo_name=office_supplies&promo_id=office_supplies-permanent-marker-permanent-marker&promo_creative=permanent-marker_permanent-marker&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_6_0,"TUL® Permanent Markers, Fine Point, Silver Barrel, Red Ink, Pack Of 12 Markers"
1632492417-31,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-mechanical-pencils-and-refills/N=5+988300/?cm_sp=office_supplies-_-mechanical-pencils_mechanical-pencils_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_5_0&promo_name=office_supplies&promo_id=office_supplies-mechanical-pencils-mechanical-pencils&promo_creative=mechanical-pencils_mechanical-pencils&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_5_0,"TUL® Mechanical Pencils, 0.7 mm, Teal/Pink Barrels, Pack Of 2 Pencils"
1632492479-111,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Needle Point, 0.7 mm, Silver Barrel, Black Ink, Pack ...4.8 out of 5 stars. 258 reviews"
1632492440-49,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-felt-tip-pens/N=5+1405533/?cm_sp=office_supplies-_-fine-liner_fine-liner_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_3_0&promo_name=office_supplies&promo_id=office_supplies-fine-liner-fine-liner&promo_creative=fine-liner_fine-liner&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_3_0,"TUL™ Fine Liner Porous-Point Pens, Ultra Fine, 0.4 mm, Assorted Barrel Colors, A...5.0 out of 5 stars. 4 reviews"
1632492417-30,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-mechanical-pencils-and-refills/N=5+988300/?cm_sp=office_supplies-_-mechanical-pencils_mechanical-pencils_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_5_0&promo_name=office_supplies&promo_id=office_supplies-mechanical-pencils-mechanical-pencils&promo_creative=mechanical-pencils_mechanical-pencils&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_5_0,"TUL® Mechanical Pencil Eraser Refills, White, Pack Of 3 Refills"
1632492479-115,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Medium Point, 0.7 mm, Silver Barrel, Black Ink, Pack ...4.7 out of 5 stars. 181 reviews"
1632492452-68,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-ballpoint-pens/N=5+988298/?cm_sp=cleaning-_-pen_ballpoint_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_2_0&promo_name=cleaning&promo_id=cleaning-pen-ballpoint&promo_creative=pen_ballpoint&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_2_0,"TUL® BP3 Retractable Ballpoint Pens, Fine Point, 0.8 mm, Silver Barrel, Black In..."
1632492405-22,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-highlighters-and-markers/N=5+1405534+723178+723556/?cm_sp=office_supplies-_-permanent-marker_permanent-marker_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_6_0&promo_name=office_supplies&promo_id=office_supplies-permanent-marker-permanent-marker&promo_creative=permanent-marker_permanent-marker&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_6_0,"TUL® Permanent Markers, Fine Point, Silver Barrel, Assorted Ink Colors, Pack Of ..."
1632492479-90,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Fine Writing Solid Metal Barrel Retractable Gel Pen With 2 Refills, Medium ..."
1632492382-1,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-pen-refills/N=5+988301/?cm_sp=office_supplies-_-refills_refills_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_8_0&promo_name=office_supplies&promo_id=office_supplies-refills-refills&promo_creative=refills_refills&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_8_0,"TUL® Gel Pen Refills, Medium Point, 0.7 mm, Black Ink, Pack Of 2 Refills"
1632492479-129,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Ballpoint Pens, Limited Edition, Sunset Shades, Bullet Point, 1...4.8 out of 5 stars. 190 reviews"
1632492417-33,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-mechanical-pencils-and-refills/N=5+988300/?cm_sp=office_supplies-_-mechanical-pencils_mechanical-pencils_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_5_0&promo_name=office_supplies&promo_id=office_supplies-mechanical-pencils-mechanical-pencils&promo_creative=mechanical-pencils_mechanical-pencils&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_5_0,"TUL® Mechanical Pencils, 0.7 mm, Navy & Royal Blue Barrels, Pack Of 2 Pencil..."
1632492479-93,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Needle Point, 0.5 mm, Silver Barrel, Assorted Bright ..."
1632492417-35,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-mechanical-pencils-and-refills/N=5+988300/?cm_sp=office_supplies-_-mechanical-pencils_mechanical-pencils_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_5_0&promo_name=office_supplies&promo_id=office_supplies-mechanical-pencils-mechanical-pencils&promo_creative=mechanical-pencils_mechanical-pencils&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_5_0,"TUL® Lead Refills, 0.7 mm, HB Hardness, 30 Leads Per Tube, Pack Of 3 Tubes"
1632492405-25,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-highlighters-and-markers/N=5+1405534+723178+723556/?cm_sp=office_supplies-_-permanent-marker_permanent-marker_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_6_0&promo_name=office_supplies&promo_id=office_supplies-permanent-marker-permanent-marker&promo_creative=permanent-marker_permanent-marker&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_6_0,"TUL® Permanent Markers, Fine Point, Silver Barrel, Assorted Ink Colors, Pack Of ..."
1632492479-84,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Medium Point, 0.7 mm, Black Barrel, Black Ink, Pack O..."
1632492479-117,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Needle Point, 0.5 mm, Silver Barrel, Assorted Ink, Pa...4.8 out of 5 stars. 204 reviews"
1632492417-28,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-mechanical-pencils-and-refills/N=5+988300/?cm_sp=office_supplies-_-mechanical-pencils_mechanical-pencils_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_5_0&promo_name=office_supplies&promo_id=office_supplies-mechanical-pencils-mechanical-pencils&promo_creative=mechanical-pencils_mechanical-pencils&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_5_0,"TUL® Mechanical Pencils, 0.7 mm, Assorted Barrel Colors, Pack Of 6 Pencils"
1632492479-75,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Medium Point, 0.7 mm, Silver Barrel, Assorted Standar..."
1632492479-110,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Needle Point, 0.7 mm, Silver Barrel, Blue Ink, Pack O...4.9 out of 5 stars. 195 reviews"
1632492479-132,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Medium Point, 0.7 mm, Black Barrel, Assorted Ink Colo...4.9 out of 5 stars. 151 reviews"
1632492393-9,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-writing/N=5+988297+726582&viewAllSkus=true/?cm_sp=office_supplies-_-fine-writing_fine-writing_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_7_0&promo_name=office_supplies&promo_id=office_supplies-fine-writing-fine-writing&promo_creative=fine-writing_fine-writing&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_7_0,"TUL® Fine Writing Retractable Solid Metal Barrel Ballpoint Pen with 2 Refills, M..."
1632492405-20,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-highlighters-and-markers/N=5+1405534+723178+723556/?cm_sp=office_supplies-_-permanent-marker_permanent-marker_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_6_0&promo_name=office_supplies&promo_id=office_supplies-permanent-marker-permanent-marker&promo_creative=permanent-marker_permanent-marker&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_6_0,"TUL® Highlighters, Chisel Point, Fluorescent Yellow Barrel, Fluorescent Yellow I..."
1632492479-109,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Fine Point, 0.5 mm, Silver Barrel, Blue Ink, Pack Of ...4.8 out of 5 stars. 158 reviews"
1632492440-53,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-felt-tip-pens/N=5+1405533/?cm_sp=office_supplies-_-fine-liner_fine-liner_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_3_0&promo_name=office_supplies&promo_id=office_supplies-fine-liner-fine-liner&promo_creative=fine-liner_fine-liner&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_3_0,"TUL® Fine Liner Porous-Point Pens, Ultra-Fine, 0.4 mm, Silver Barrel, Assorted I...4.6 out of 5 stars. 63 reviews"
1632492428-45,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-rollerball-pens/N=5+988302/?cm_sp=office_supplies-_-rollerball_rollerball_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_4_0&promo_name=office_supplies&promo_id=office_supplies-rollerball-rollerball&promo_creative=rollerball_rollerball&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_4_0,"TUL® RB1 Rollerball Pens, Fine Point, 0.5mm, Silver Barrel, Black Ink, Pack Of 4...4.4 out of 5 stars. 111 reviews"
